MeasurementDate	metric	metrictype	Agency	numerator	denominator
2015-07-23	TripsPerformed	Dollars	CDS	117.00	117.00
2015-01-19	TripsPerformed	Dollars	LOG	5578.14	5733.41
2015-03-12	TripsPerformed	Dollars	MID	441.88	441.88
2015-09-11	TripsPerformed	Dollars	PVT	463.00	1660.35
2015-02-06	TripsPerformed	Dollars	SR3	106.00	106.00
2015-04-14	TripsPerformed	Dollars	CDS	724.50	724.50
2015-06-20	TripsPerformed	Dollars	MID	23.94	23.94
2014-10-23	TripsPerformed	Dollars	BR7	106.00	155.00
2014-12-29	TripsPerformed	Dollars	ND2	106.00	106.00
2015-06-03	TripsPerformed	Dollars	MID	253.32	253.32
2015-06-20	TripsPerformed	Dollars	PVT	289.00	480.00
2014-10-28	TripsPerformed	Dollars	HE6	638.00	638.00
2015-09-17	TripsPerformed	Dollars	SR1	0.00	82.00
2015-07-21	TripsPerformed	Dollars	LOG	10888.58	11465.07
2015-11-25	TripsPerformed	Dollars	SE2	0.00	NULL
2015-02-09	TripsPerformed	Dollars	MID	124.03	124.03
2014-10-20	TripsPerformed	Dollars	MRC	37.00	37.00
2014-12-19	TripsPerformed	Dollars	PVT	1023.35	1596.35
2014-10-24	TripsPerformed	Dollars	ND2	212.00	212.00
2015-09-22	TripsPerformed	Dollars	SE2	228.00	228.00
2015-10-26	TripsPerformed	Dollars	BR7	0.00	106.00
2014-10-11	TripsPerformed	Dollars	PVT	61.00	61.00
2014-10-28	TripsPerformed	Dollars	LOG	561.19	9509.44
2014-10-23	TripsPerformed	Dollars	FAC	146.00	252.00
2015-02-04	TripsPerformed	Dollars	SR3	114.00	292.00
2015-07-27	TripsPerformed	Dollars	CDR	192.50	192.50
2015-05-06	TripsPerformed	Dollars	SY4	0.00	178.00
2015-07-09	TripsPerformed	Dollars	PVT	463.00	1091.00
2015-07-08	TripsPerformed	Dollars	WC1	155.00	155.00
2015-04-03	TripsPerformed	Dollars	PB1	146.00	146.00
2015-07-06	TripsPerformed	Dollars	PVT	849.40	1104.40
2014-12-04	TripsPerformed	Dollars	PVT	281.00	469.25
2015-01-14	TripsPerformed	Dollars	ND2	234.00	234.00
2015-02-28	TripsPerformed	Dollars	VA1	0.00	77.50
2015-02-06	TripsPerformed	Dollars	CDS	178.50	178.50
2015-03-25	TripsPerformed	Dollars	SR3	130.00	130.00
2015-08-12	TripsPerformed	Dollars	CDR	240.50	443.50
2015-03-28	TripsPerformed	Dollars	PVT	81.00	146.00
2015-09-16	TripsPerformed	Dollars	SG2	0.00	242.00
2014-10-23	TripsPerformed	Dollars	ND2	53.00	53.00
2015-10-30	TripsPerformed	Dollars	CDS	0.00	224.95
2014-10-13	TripsPerformed	Dollars	PVT	448.00	493.00
2015-03-02	TripsPerformed	Dollars	SY4	0.00	114.00
2015-06-24	TripsPerformed	Dollars	PB1	154.00	154.00
2015-11-03	TripsPerformed	Dollars	CDR	0.00	1213.50
2015-10-16	TripsPerformed	Dollars	PVT	207.00	834.00
2014-11-23	TripsPerformed	Dollars	FE4	0.00	37.00
2015-03-13	TripsPerformed	Dollars	CDR	87.50	87.50
2015-05-12	TripsPerformed	Dollars	FAC	0.00	65.00
2015-10-03	TripsPerformed	Dollars	SR1	0.00	82.00
2015-02-25	TripsPerformed	Dollars	MR5	436.00	750.00
2015-04-16	TripsPerformed	Dollars	PVT	211.00	472.00
2015-02-09	TripsPerformed	Dollars	PB1	81.00	81.00
2015-08-08	TripsPerformed	Dollars	PVT	57.00	753.00
2015-01-23	TripsPerformed	Dollars	PVT	543.00	1031.00
2015-01-02	TripsPerformed	Dollars	LOG	7611.49	8249.27
2015-02-20	TripsPerformed	Dollars	SR3	53.00	53.00
2015-07-26	TripsPerformed	Dollars	PVT	49.00	49.00
2015-02-13	TripsPerformed	Dollars	SR1	314.00	314.00
2015-06-04	TripsPerformed	Dollars	MID	391.48	391.48
2015-07-24	TripsPerformed	Dollars	CR5	130.00	130.00
2015-08-14	TripsPerformed	Dollars	PB1	154.00	154.00
2015-09-28	TripsPerformed	Dollars	CDS	30.00	236.45
2015-03-10	TripsPerformed	Dollars	CDS	699.50	699.50
2015-08-15	TripsPerformed	Dollars	SR1	0.00	106.00
2015-05-04	TripsPerformed	Dollars	MID	471.36	471.36
2015-03-27	TripsPerformed	Dollars	CDS	649.00	649.00
2015-08-06	TripsPerformed	Dollars	MP1	0.00	138.00
2015-09-09	TripsPerformed	Dollars	LOG	9811.29	10211.42
2015-11-23	TripsPerformed	Dollars	SR1	0.00	112.00
2015-10-26	TripsPerformed	Dollars	SE2	0.00	90.00
2015-02-24	TripsPerformed	Dollars	PVT	370.00	1782.55
2015-10-29	TripsPerformed	Dollars	CDS	0.00	142.00
2015-10-03	TripsPerformed	Dollars	SY4	0.00	110.00
2015-01-17	TripsPerformed	Dollars	LOG	1813.23	1876.37
2015-07-21	TripsPerformed	Dollars	CDS	240.00	240.00
2014-10-26	TripsPerformed	Dollars	LOG	50.00	1351.50
2014-12-30	TripsPerformed	Dollars	ND2	98.00	98.00
2015-08-07	TripsPerformed	Dollars	CDS	46.00	63.00
2014-11-25	TripsPerformed	Dollars	SE2	506.00	506.00
2015-05-18	TripsPerformed	Dollars	MR4	0.00	90.00
2015-04-29	TripsPerformed	Dollars	CDS	997.00	997.00
2014-10-16	TripsPerformed	Dollars	RR6	73.00	73.00
2014-11-07	TripsPerformed	Dollars	BR7	114.00	114.00
2014-12-03	TripsPerformed	Dollars	MID	61.47	61.47
2015-03-13	TripsPerformed	Dollars	MID	186.21	186.21
2015-10-02	TripsPerformed	Dollars	CDR	0.00	920.50
2014-10-22	TripsPerformed	Dollars	ND2	118.00	118.00
2015-02-26	TripsPerformed	Dollars	KE3	0.00	428.00
2015-06-24	TripsPerformed	Dollars	CDR	387.50	387.50
2015-01-03	TripsPerformed	Dollars	LOG	1734.99	1805.99
2015-02-24	TripsPerformed	Dollars	MID	325.13	325.13
2015-01-29	TripsPerformed	Dollars	BR7	106.00	137.10
2015-03-02	TripsPerformed	Dollars	SS4	0.00	109.00
2015-03-12	TripsPerformed	Dollars	SR3	130.00	130.00
2015-06-06	TripsPerformed	Dollars	PVT	98.00	662.00
2014-10-31	TripsPerformed	Dollars	PB1	243.00	243.00
2015-08-07	TripsPerformed	Dollars	LOG	7727.56	7803.88
2015-06-29	TripsPerformed	Dollars	SE2	118.00	118.00
2015-07-07	TripsPerformed	Dollars	MID	0.00	360.51
2015-08-31	TripsPerformed	Dollars	VA1	0.00	120.36
2015-10-15	TripsPerformed	Dollars	MR4	0.00	90.00
2015-02-05	TripsPerformed	Dollars	CDS	202.00	202.00
2014-10-21	TripsPerformed	Dollars	FAC	0.00	106.00
2015-07-07	TripsPerformed	Dollars	PVT	643.00	1316.00
2015-02-24	TripsPerformed	Dollars	MR5	0.00	122.00
2015-09-09	TripsPerformed	Dollars	CDS	79.50	153.75
2014-10-23	TripsPerformed	Dollars	SE2	196.00	196.00
2015-06-25	TripsPerformed	Dollars	KE3	0.00	69.00
2015-04-15	TripsPerformed	Dollars	PVT	521.00	923.00
2015-03-03	TripsPerformed	Dollars	BR7	114.00	114.00
2015-05-01	TripsPerformed	Dollars	WC1	42.20	42.20
2014-10-06	TripsPerformed	Dollars	MRC	49.00	49.00
2014-11-10	TripsPerformed	Dollars	ND2	90.00	90.00
2015-11-04	TripsPerformed	Dollars	CDR	0.00	1233.25
2014-11-24	TripsPerformed	Dollars	ND2	212.00	212.00
2015-02-18	TripsPerformed	Dollars	MP1	0.00	151.00
2015-06-16	TripsPerformed	Dollars	LOG	10787.38	11158.29
2015-05-15	TripsPerformed	Dollars	SR3	244.00	244.00
2015-04-07	TripsPerformed	Dollars	SE2	277.60	277.60
2015-02-05	TripsPerformed	Dollars	PVT	329.55	894.55
2014-12-11	TripsPerformed	Dollars	ND2	138.00	138.00
2014-10-30	TripsPerformed	Dollars	MID	230.04	230.04
2015-05-21	TripsPerformed	Dollars	SR1	106.00	106.00
2015-07-22	TripsPerformed	Dollars	WC1	114.00	114.00
2015-01-26	TripsPerformed	Dollars	PB1	162.00	162.00
2015-02-10	TripsPerformed	Dollars	SR1	122.00	122.00
2015-02-07	TripsPerformed	Dollars	MID	25.67	25.67
2015-11-20	TripsPerformed	Dollars	CDR	0.00	1478.25
2015-04-14	TripsPerformed	Dollars	PVT	325.00	520.00
2015-04-30	TripsPerformed	Dollars	WC1	98.00	98.00
2015-07-23	TripsPerformed	Dollars	PVT	1253.00	1851.00
2015-05-01	TripsPerformed	Dollars	PVT	0.00	536.00
2015-07-28	TripsPerformed	Dollars	PB1	170.00	170.00
2015-03-27	TripsPerformed	Dollars	HE6	442.00	442.00
2015-02-25	TripsPerformed	Dollars	CDR	256.00	256.00
2015-02-07	TripsPerformed	Dollars	PVT	86.00	537.00
2015-01-21	TripsPerformed	Dollars	PVT	397.00	920.00
2014-12-09	TripsPerformed	Dollars	SE2	210.00	210.00
2015-10-20	TripsPerformed	Dollars	SR1	0.00	82.00
2015-08-20	TripsPerformed	Dollars	SE2	294.00	408.00
2015-03-03	TripsPerformed	Dollars	SY4	0.00	399.00
2015-07-08	TripsPerformed	Dollars	CDR	358.00	358.00
2015-11-11	TripsPerformed	Dollars	SE2	0.00	95.00
2015-05-20	TripsPerformed	Dollars	CR5	0.00	90.00
2015-02-26	TripsPerformed	Dollars	PB1	162.00	162.00
2015-03-02	TripsPerformed	Dollars	PR1	77.00	77.00
2014-12-16	TripsPerformed	Dollars	SR3	114.00	114.00
2015-08-11	TripsPerformed	Dollars	PVT	469.00	915.00
2014-12-17	TripsPerformed	Dollars	LOG	8852.38	9065.18
2015-09-25	TripsPerformed	Dollars	CDS	49.50	128.75
2015-03-26	TripsPerformed	Dollars	SR3	162.00	162.00
2015-09-15	TripsPerformed	Dollars	CDR	309.25	894.50
2014-10-22	TripsPerformed	Dollars	SE2	298.00	298.00
2015-05-15	TripsPerformed	Dollars	CDP	29.00	29.00
2015-01-08	TripsPerformed	Dollars	SR1	138.00	138.00
2015-01-30	TripsPerformed	Dollars	SE2	138.00	138.00
2015-04-24	TripsPerformed	Dollars	TL1	0.00	515.04
2015-10-14	TripsPerformed	Dollars	CDS	0.00	210.00
2014-12-19	TripsPerformed	Dollars	MID	71.22	71.22
2015-03-04	TripsPerformed	Dollars	SE2	0.00	138.00
2015-11-13	TripsPerformed	Dollars	MP1	0.00	154.00
2015-08-25	TripsPerformed	Dollars	PVT	106.00	978.00
2015-02-23	TripsPerformed	Dollars	SR3	122.00	122.00
2014-12-05	TripsPerformed	Dollars	MID	29.45	29.45
2015-04-08	TripsPerformed	Dollars	ND2	204.00	204.00
2015-05-01	TripsPerformed	Dollars	MR5	130.00	130.00
2014-11-18	TripsPerformed	Dollars	MID	594.85	594.85
2015-10-12	TripsPerformed	Dollars	LOG	4576.24	4620.49
2015-10-01	TripsPerformed	Dollars	SR1	0.00	82.00
2015-04-16	TripsPerformed	Dollars	CDR	118.50	118.50
2015-02-26	TripsPerformed	Dollars	MID	47.46	47.46
2015-02-11	TripsPerformed	Dollars	KE3	0.00	250.00
2015-11-24	TripsPerformed	Dollars	SY4	0.00	120.50
2014-11-14	TripsPerformed	Dollars	HE6	218.00	218.00
2014-11-28	TripsPerformed	Dollars	LOG	725.50	2919.39
2015-07-21	TripsPerformed	Dollars	HE6	202.00	202.00
2014-10-20	TripsPerformed	Dollars	SE2	212.00	212.00
2015-05-05	TripsPerformed	Dollars	CDR	958.50	958.50
2015-07-23	TripsPerformed	Dollars	LOG	10573.76	11047.62
2014-11-11	TripsPerformed	Dollars	LOG	211.78	7682.45
2014-11-06	TripsPerformed	Dollars	BR7	212.00	212.00
2015-02-11	TripsPerformed	Dollars	CDR	49.50	49.50
2015-06-22	TripsPerformed	Dollars	MID	231.62	231.62
2015-10-07	TripsPerformed	Dollars	TL1	0.00	666.84
2014-10-27	TripsPerformed	Dollars	MP1	0.00	133.00
2015-01-07	TripsPerformed	Dollars	PB1	215.00	376.00
2015-05-19	TripsPerformed	Dollars	CDR	852.00	899.50
2015-02-02	TripsPerformed	Dollars	LOG	2431.59	2448.59
2015-04-17	TripsPerformed	Dollars	PB1	146.00	231.00
2015-08-18	TripsPerformed	Dollars	BR7	146.00	146.00
2015-10-31	TripsPerformed	Dollars	LOG	1093.24	1114.74
2015-09-01	TripsPerformed	Dollars	KE3	0.00	138.00
2015-06-22	TripsPerformed	Dollars	PVT	383.40	1138.40
2014-12-11	TripsPerformed	Dollars	SE2	286.00	286.00
2015-10-14	TripsPerformed	Dollars	LOG	8701.02	8828.52
2014-10-27	TripsPerformed	Dollars	LOG	245.20	9844.01
2015-04-06	TripsPerformed	Dollars	SE2	135.00	135.00
2015-04-13	TripsPerformed	Dollars	WC1	138.00	138.00
2015-09-08	TripsPerformed	Dollars	CDS	108.00	182.25
2015-09-15	TripsPerformed	Dollars	MID	0.00	25.67
2015-10-20	TripsPerformed	Dollars	CDR	0.00	1193.50
2015-04-28	TripsPerformed	Dollars	LOG	9747.81	11011.36
2015-02-23	TripsPerformed	Dollars	MR5	146.00	146.00
2015-10-26	TripsPerformed	Dollars	ND2	82.00	82.00
2015-11-16	TripsPerformed	Dollars	CDS	0.00	183.50
2015-02-04	TripsPerformed	Dollars	LOG	4164.91	9012.87
2015-02-23	TripsPerformed	Dollars	CR5	0.00	53.00
2014-11-26	TripsPerformed	Dollars	SE2	518.00	518.00
2015-04-23	TripsPerformed	Dollars	CDY	218.00	218.00
2015-05-09	TripsPerformed	Dollars	MRC	56.25	56.25
2015-04-09	TripsPerformed	Dollars	TL1	150.72	150.72
2015-09-08	TripsPerformed	Dollars	LOG	9309.38	9536.87
2015-08-12	TripsPerformed	Dollars	SK2	106.00	106.00
2015-10-27	TripsPerformed	Dollars	BR3	0.00	210.00
2015-01-23	TripsPerformed	Dollars	MID	315.80	315.80
2015-09-29	TripsPerformed	Dollars	PVT	244.00	644.00
2015-04-08	TripsPerformed	Dollars	SE2	415.60	415.60
2015-07-08	TripsPerformed	Dollars	PVT	966.00	1244.85
2014-11-05	TripsPerformed	Dollars	PR1	37.00	37.00
2014-11-27	TripsPerformed	Dollars	LOG	90.75	1504.00
2015-02-10	TripsPerformed	Dollars	CDR	17.00	17.00
2015-10-08	TripsPerformed	Dollars	SE2	0.00	326.00
2014-11-29	TripsPerformed	Dollars	SR3	114.00	114.00
2015-07-08	TripsPerformed	Dollars	MID	0.00	320.42
2015-03-09	TripsPerformed	Dollars	CDS	688.50	688.50
2014-11-12	TripsPerformed	Dollars	SR3	130.00	130.00
2015-04-26	TripsPerformed	Dollars	LOG	384.50	959.50
2015-06-17	TripsPerformed	Dollars	MID	445.04	445.04
2015-11-10	TripsPerformed	Dollars	MP1	0.00	304.50
2015-07-13	TripsPerformed	Dollars	PVT	569.00	1157.00
2015-08-13	TripsPerformed	Dollars	LOG	10152.13	10193.13
2014-12-02	TripsPerformed	Dollars	LOG	8428.20	9180.95
2015-11-04	TripsPerformed	Dollars	PVT	103.50	845.75
2014-11-24	TripsPerformed	Dollars	SR3	244.00	244.00
2015-07-01	TripsPerformed	Dollars	LOG	11001.64	11324.50
2015-08-19	TripsPerformed	Dollars	BR3	0.00	186.00
2014-11-06	TripsPerformed	Dollars	TL1	363.24	363.24
2015-05-28	TripsPerformed	Dollars	MP1	0.00	90.00
2015-10-09	TripsPerformed	Dollars	LOG	7966.59	8235.91
2015-01-06	TripsPerformed	Dollars	SR3	130.00	130.00
2014-12-16	TripsPerformed	Dollars	PVT	653.50	767.50
2015-06-19	TripsPerformed	Dollars	MID	221.20	221.20
2015-01-06	TripsPerformed	Dollars	HL1	89.00	89.00
2015-10-16	TripsPerformed	Dollars	CDS	0.00	226.70
2015-04-01	TripsPerformed	Dollars	SE2	90.00	90.00
2014-11-20	TripsPerformed	Dollars	MID	425.48	425.48
2015-02-03	TripsPerformed	Dollars	SE2	334.00	334.00
2015-09-10	TripsPerformed	Dollars	PVT	705.45	1354.45
2014-12-08	TripsPerformed	Dollars	SE2	261.00	261.00
2015-02-18	TripsPerformed	Dollars	MR5	146.00	396.00
2015-05-22	TripsPerformed	Dollars	MR4	0.00	210.00
2015-06-27	TripsPerformed	Dollars	WS3	369.00	369.00
2015-08-03	TripsPerformed	Dollars	SR3	183.00	183.00
2014-12-12	TripsPerformed	Dollars	BR3	170.00	170.00
2015-02-19	TripsPerformed	Dollars	SE2	138.00	138.00
2015-05-01	TripsPerformed	Dollars	SS1	146.00	146.00
2015-09-04	TripsPerformed	Dollars	CDR	120.75	312.25
2014-12-24	TripsPerformed	Dollars	SE2	122.00	122.00
2014-12-31	TripsPerformed	Dollars	MRC	145.00	290.00
2015-01-21	TripsPerformed	Dollars	SS1	0.00	178.00
2015-08-12	TripsPerformed	Dollars	PVT	342.00	941.35
2015-02-20	TripsPerformed	Dollars	MR5	146.00	223.00
2015-04-11	TripsPerformed	Dollars	PVT	53.00	196.00
2015-08-03	TripsPerformed	Dollars	SY4	0.00	114.00
2015-03-26	TripsPerformed	Dollars	ND2	220.00	220.00
2015-02-05	TripsPerformed	Dollars	CDR	126.00	126.00
2015-09-12	TripsPerformed	Dollars	LOG	1576.12	1584.62
2015-11-25	TripsPerformed	Dollars	PB1	0.00	NULL
2015-02-27	TripsPerformed	Dollars	PVT	420.70	708.65
2015-08-18	TripsPerformed	Dollars	SR1	0.00	106.00
2015-01-23	TripsPerformed	Dollars	HE6	218.00	218.00
2015-03-23	TripsPerformed	Dollars	VA1	0.00	53.00
2015-01-01	TripsPerformed	Dollars	PVT	69.00	114.00
2015-05-07	TripsPerformed	Dollars	MID	269.09	269.09
2015-02-24	TripsPerformed	Dollars	RR6	0.00	85.00
