measurement_date	name	metric_type	agency	numerator	denominator
2015-09-09	OnTimePerformance	Dollars	CDS	76.25	153.75
2015-06-25	OnTimePerformance	Dollars	KE3	69.00	69.00
2015-04-15	OnTimePerformance	Dollars	PVT	663.00	923.00
2015-03-03	OnTimePerformance	Dollars	BR7	114.00	114.00
2015-05-01	OnTimePerformance	Dollars	WC1	21.10	42.20
2015-11-04	OnTimePerformance	Dollars	CDR	912.75	1233.25
2015-02-18	OnTimePerformance	Dollars	MP1	98.00	98.00
2015-05-15	OnTimePerformance	Dollars	SR3	57.00	244.00
2015-06-16	OnTimePerformance	Dollars	LOG	8438.45	11125.79
2015-04-07	OnTimePerformance	Dollars	SE2	183.00	277.60
2015-02-05	OnTimePerformance	Dollars	PVT	444.00	894.55
2015-05-21	OnTimePerformance	Dollars	SR1	106.00	106.00
2015-07-22	OnTimePerformance	Dollars	WC1	57.00	114.00
2015-01-26	OnTimePerformance	Dollars	PB1	81.00	81.00
2015-02-10	OnTimePerformance	Dollars	SR1	65.00	122.00
2015-11-20	OnTimePerformance	Dollars	CDR	982.75	1478.25
2015-04-30	OnTimePerformance	Dollars	WC1	98.00	98.00
2015-04-14	OnTimePerformance	Dollars	PVT	114.00	520.00
2015-07-23	OnTimePerformance	Dollars	PVT	1024.00	1810.00
2015-05-01	OnTimePerformance	Dollars	PVT	223.00	536.00
2015-07-28	OnTimePerformance	Dollars	PB1	85.00	170.00
2015-03-27	OnTimePerformance	Dollars	HE6	221.00	442.00
2015-02-25	OnTimePerformance	Dollars	CDR	140.50	256.00
2015-02-07	OnTimePerformance	Dollars	PVT	106.00	451.00
2015-01-21	OnTimePerformance	Dollars	PVT	251.00	823.00
2015-10-20	OnTimePerformance	Dollars	SR1	82.00	82.00
2015-08-20	OnTimePerformance	Dollars	SE2	245.00	408.00
2015-03-03	OnTimePerformance	Dollars	SY4	399.00	399.00
2015-07-08	OnTimePerformance	Dollars	CDR	137.50	358.00
2015-11-11	OnTimePerformance	Dollars	SE2	47.50	95.00
2015-05-20	OnTimePerformance	Dollars	CR5	45.00	90.00
2015-02-26	OnTimePerformance	Dollars	PB1	0.00	162.00
2015-08-11	OnTimePerformance	Dollars	PVT	446.00	833.00
2015-09-25	OnTimePerformance	Dollars	CDS	93.25	128.75
2015-03-26	OnTimePerformance	Dollars	SR3	162.00	162.00
2015-09-15	OnTimePerformance	Dollars	CDR	659.25	894.50
2015-05-15	OnTimePerformance	Dollars	CDP	29.00	29.00
2015-01-30	OnTimePerformance	Dollars	SE2	69.00	138.00
2015-01-08	OnTimePerformance	Dollars	SR1	69.00	138.00
2015-04-24	OnTimePerformance	Dollars	TL1	257.52	515.04
2015-10-14	OnTimePerformance	Dollars	CDS	157.25	210.00
2015-03-04	OnTimePerformance	Dollars	SE2	69.00	138.00
2015-11-13	OnTimePerformance	Dollars	MP1	0.00	154.00
2015-08-25	OnTimePerformance	Dollars	PVT	475.00	735.00
2015-02-23	OnTimePerformance	Dollars	SR3	122.00	122.00
2015-05-01	OnTimePerformance	Dollars	MR5	130.00	130.00
2015-04-08	OnTimePerformance	Dollars	ND2	204.00	204.00
2015-10-12	OnTimePerformance	Dollars	LOG	3446.89	4620.49
2015-10-01	OnTimePerformance	Dollars	SR1	41.00	82.00
2015-04-16	OnTimePerformance	Dollars	CDR	105.50	118.50
2015-02-26	OnTimePerformance	Dollars	MID	23.73	47.46
2015-02-11	OnTimePerformance	Dollars	KE3	0.00	250.00
2015-11-24	OnTimePerformance	Dollars	SY4	60.25	120.50
2015-07-21	OnTimePerformance	Dollars	HE6	202.00	202.00
2015-05-05	OnTimePerformance	Dollars	CDR	665.50	958.50
2015-07-23	OnTimePerformance	Dollars	LOG	7677.48	10939.62
2015-02-11	OnTimePerformance	Dollars	CDR	49.50	49.50
2015-06-22	OnTimePerformance	Dollars	MID	0.00	62.34
2015-10-07	OnTimePerformance	Dollars	TL1	666.84	666.84
2015-01-07	OnTimePerformance	Dollars	PB1	215.00	376.00
2015-05-19	OnTimePerformance	Dollars	CDR	656.00	899.50
2015-02-02	OnTimePerformance	Dollars	LOG	983.12	2448.59
2015-04-17	OnTimePerformance	Dollars	PB1	231.00	231.00
2015-08-18	OnTimePerformance	Dollars	BR7	73.00	146.00
2015-10-31	OnTimePerformance	Dollars	LOG	774.31	1106.24
2015-09-01	OnTimePerformance	Dollars	KE3	138.00	138.00
2015-06-22	OnTimePerformance	Dollars	PVT	503.00	1044.40
2015-10-14	OnTimePerformance	Dollars	LOG	6211.16	8807.02
2015-04-06	OnTimePerformance	Dollars	SE2	94.00	135.00
2015-04-13	OnTimePerformance	Dollars	WC1	138.00	138.00
2015-09-08	OnTimePerformance	Dollars	CDS	79.75	182.25
2015-10-20	OnTimePerformance	Dollars	CDR	984.75	1193.50
2015-04-28	OnTimePerformance	Dollars	LOG	8263.43	11011.36
2015-02-23	OnTimePerformance	Dollars	MR5	146.00	146.00
2015-11-16	OnTimePerformance	Dollars	CDS	160.50	183.50
2015-10-26	OnTimePerformance	Dollars	ND2	82.00	82.00
2015-02-04	OnTimePerformance	Dollars	LOG	7087.66	8962.09
2015-02-23	OnTimePerformance	Dollars	CR5	0.00	53.00
2015-04-23	OnTimePerformance	Dollars	CDY	218.00	218.00
2015-05-09	OnTimePerformance	Dollars	MRC	0.00	56.25
2015-04-09	OnTimePerformance	Dollars	TL1	0.00	150.72
2015-09-08	OnTimePerformance	Dollars	LOG	6650.90	9491.30
2015-08-12	OnTimePerformance	Dollars	SK2	53.00	106.00
2015-10-27	OnTimePerformance	Dollars	BR3	105.00	105.00
2015-01-23	OnTimePerformance	Dollars	MID	129.24	129.24
2015-09-29	OnTimePerformance	Dollars	PVT	371.00	587.00
2015-04-08	OnTimePerformance	Dollars	SE2	297.00	415.60
2015-07-08	OnTimePerformance	Dollars	PVT	722.00	1244.85
2015-02-10	OnTimePerformance	Dollars	CDR	0.00	17.00
2015-10-08	OnTimePerformance	Dollars	SE2	163.00	273.00
2015-07-08	OnTimePerformance	Dollars	MID	285.03	320.42
2015-03-09	OnTimePerformance	Dollars	CDS	466.00	688.50
2015-02-28	OnTimePerformance	Dollars	SY4	114.00	114.00
2015-05-12	OnTimePerformance	Dollars	CDY	109.00	218.00
2015-04-30	OnTimePerformance	Dollars	PVT	126.00	358.00
2015-06-05	OnTimePerformance	Dollars	PB1	154.00	154.00
2015-04-18	OnTimePerformance	Dollars	KE3	69.00	138.00
2015-04-27	OnTimePerformance	Dollars	MP1	102.00	204.00
2015-02-05	OnTimePerformance	Dollars	FA1	41.00	163.00
2015-01-17	OnTimePerformance	Dollars	BR3	81.00	81.00
2015-05-05	OnTimePerformance	Dollars	KE3	207.00	207.00
2015-05-26	OnTimePerformance	Dollars	SE2	49.00	340.00
2015-09-10	OnTimePerformance	Dollars	CDS	104.75	129.50
2015-06-17	OnTimePerformance	Dollars	LOG	7915.25	10837.19
2015-08-31	OnTimePerformance	Dollars	CDR	63.00	103.00
2015-11-18	OnTimePerformance	Dollars	PVT	1053.75	1153.00
2015-09-19	OnTimePerformance	Dollars	SE2	0.00	228.00
2015-09-23	OnTimePerformance	Dollars	ND2	97.00	194.00
2015-03-06	OnTimePerformance	Dollars	SE2	138.00	138.00
2015-07-30	OnTimePerformance	Dollars	VA1	120.36	120.36
2015-11-06	OnTimePerformance	Dollars	KE3	306.00	306.00
2015-05-30	OnTimePerformance	Dollars	BR3	93.00	186.00
2015-08-27	OnTimePerformance	Dollars	PVT	403.00	709.00
2015-10-13	OnTimePerformance	Dollars	SR3	61.00	122.00
2015-07-20	OnTimePerformance	Dollars	LOG	6904.85	11162.58
2015-06-05	OnTimePerformance	Dollars	MID	210.42	210.42
2015-05-23	OnTimePerformance	Dollars	SK2	49.00	49.00
2015-02-25	OnTimePerformance	Dollars	PVT	915.00	1515.00
2015-06-05	OnTimePerformance	Dollars	PVT	792.00	1182.00
2015-03-14	OnTimePerformance	Dollars	PVT	195.00	381.55
2015-03-31	OnTimePerformance	Dollars	PB1	180.20	180.20
2015-07-06	OnTimePerformance	Dollars	LOG	7215.16	10446.87
2015-11-23	OnTimePerformance	Dollars	PB1	124.00	248.00
2015-04-30	OnTimePerformance	Dollars	CDS	501.00	538.50
2015-05-21	OnTimePerformance	Dollars	KE3	206.00	412.00
2015-02-19	OnTimePerformance	Dollars	MP1	151.00	204.00
2015-11-17	OnTimePerformance	Dollars	SR3	232.50	232.50
2015-01-18	OnTimePerformance	Dollars	LOG	424.00	1281.00
2015-05-21	OnTimePerformance	Dollars	MID	814.00	830.58
2015-09-30	OnTimePerformance	Dollars	CDR	304.00	884.75
2015-08-03	OnTimePerformance	Dollars	TL1	439.14	539.80
2015-05-09	OnTimePerformance	Dollars	LOG	994.02	1641.00
2015-05-30	OnTimePerformance	Dollars	MR4	24.80	24.80
2015-10-14	OnTimePerformance	Dollars	CDR	815.75	1045.25
2015-03-13	OnTimePerformance	Dollars	LOG	6348.60	9005.30
2015-05-30	OnTimePerformance	Dollars	PVT	41.00	102.00
2015-10-10	OnTimePerformance	Dollars	LOG	840.66	1168.26
2015-04-17	OnTimePerformance	Dollars	PVT	894.00	1335.00
2015-02-19	OnTimePerformance	Dollars	SR3	342.00	464.00
2015-05-18	OnTimePerformance	Dollars	LOG	7602.04	10999.54
2015-11-09	OnTimePerformance	Dollars	LE2	NULL	NULL
2015-01-15	OnTimePerformance	Dollars	LOG	6617.66	9297.45
2015-03-06	OnTimePerformance	Dollars	VA1	94.00	94.00
2015-04-23	OnTimePerformance	Dollars	SR1	61.00	122.00
2015-08-18	OnTimePerformance	Dollars	SR3	57.00	57.00
2015-05-15	OnTimePerformance	Dollars	CDR	633.50	927.00
2015-06-17	OnTimePerformance	Dollars	WC1	57.00	114.00
2015-05-27	OnTimePerformance	Dollars	SK2	53.00	106.00
2015-11-05	OnTimePerformance	Dollars	PVT	866.75	949.75
2015-02-25	OnTimePerformance	Dollars	SS1	130.00	130.00
2015-08-04	OnTimePerformance	Dollars	SR3	130.00	195.00
2015-08-25	OnTimePerformance	Dollars	BR3	210.00	210.00
2015-10-15	OnTimePerformance	Dollars	LOG	6906.48	10102.93
2015-10-20	OnTimePerformance	Dollars	ND2	45.00	90.00
2015-10-01	OnTimePerformance	Dollars	SE1	0.00	49.00
2015-08-01	OnTimePerformance	Dollars	SK2	53.00	53.00
2015-06-18	OnTimePerformance	Dollars	MID	234.78	253.08
2015-07-07	OnTimePerformance	Dollars	CDS	90.00	163.00
2015-03-11	OnTimePerformance	Dollars	ND2	105.00	105.00
2015-03-19	OnTimePerformance	Dollars	CDR	119.50	134.00
2015-01-22	OnTimePerformance	Dollars	LOG	7169.10	9704.70
2015-02-23	OnTimePerformance	Dollars	SR1	0.00	314.00
2015-03-13	OnTimePerformance	Dollars	VA1	0.00	106.00
2015-03-24	OnTimePerformance	Dollars	SE2	163.00	310.00
2015-10-21	OnTimePerformance	Dollars	CDR	812.00	1147.50
2015-01-14	OnTimePerformance	Dollars	SR3	49.00	98.00
2015-08-21	OnTimePerformance	Dollars	LOG	5801.33	8049.74
2015-03-27	OnTimePerformance	Dollars	MR4	61.00	122.00
2015-04-24	OnTimePerformance	Dollars	SR3	114.00	175.00
2015-05-29	OnTimePerformance	Dollars	SE2	106.00	106.00
2015-07-07	OnTimePerformance	Dollars	LOG	8125.56	10638.17
2015-04-15	OnTimePerformance	Dollars	PB1	158.00	231.00
2015-07-11	OnTimePerformance	Dollars	SE2	0.00	106.00
2015-03-04	OnTimePerformance	Dollars	SR1	106.00	106.00
2015-03-26	OnTimePerformance	Dollars	CDR	118.50	118.50
2015-07-21	OnTimePerformance	Dollars	PVT	728.00	1356.00
2015-10-08	OnTimePerformance	Dollars	LOG	6722.86	9432.99
2015-11-05	OnTimePerformance	Dollars	MR5	68.75	137.50
2015-08-12	OnTimePerformance	Dollars	LOG	6204.43	8809.18
2015-05-08	OnTimePerformance	Dollars	SE2	313.00	488.00
2015-01-24	OnTimePerformance	Dollars	LOG	858.48	1489.36
2015-02-10	OnTimePerformance	Dollars	MR5	129.00	129.00
2015-11-17	OnTimePerformance	Dollars	PB1	90.00	180.00
2015-05-16	OnTimePerformance	Dollars	PVT	238.00	336.00
2015-06-25	OnTimePerformance	Dollars	MID	96.12	96.12
2015-03-12	OnTimePerformance	Dollars	CDR	49.50	102.00
2015-01-20	OnTimePerformance	Dollars	ND2	145.00	275.00
2015-08-21	OnTimePerformance	Dollars	BR7	0.00	114.00
2015-07-12	OnTimePerformance	Dollars	PVT	85.00	85.00
2015-06-13	OnTimePerformance	Dollars	KE3	138.00	138.00
2015-06-25	OnTimePerformance	Dollars	BR7	114.00	114.00
2015-07-16	OnTimePerformance	Dollars	CDS	100.00	177.00
2015-03-19	OnTimePerformance	Dollars	MID	247.04	269.34
2015-04-07	OnTimePerformance	Dollars	CDS	606.00	714.00
2015-03-11	OnTimePerformance	Dollars	MP1	53.00	53.00
2015-01-23	OnTimePerformance	Dollars	SL3	57.00	57.00
2015-11-18	OnTimePerformance	Dollars	SK2	107.75	215.50
2015-04-22	OnTimePerformance	Dollars	PB1	146.00	146.00
2015-10-30	OnTimePerformance	Dollars	MRC	11.85	11.85
2015-06-26	OnTimePerformance	Dollars	WC1	82.00	82.00
2015-04-09	OnTimePerformance	Dollars	SE2	53.00	106.00
2015-02-11	OnTimePerformance	Dollars	SE2	196.00	196.00
2015-10-02	OnTimePerformance	Dollars	PVT	398.00	1097.00
2015-08-12	OnTimePerformance	Dollars	FA1	114.00	114.00
2015-06-01	OnTimePerformance	Dollars	PVT	471.45	973.45
2015-11-24	OnTimePerformance	Dollars	PB1	0.00	180.00
2015-02-10	OnTimePerformance	Dollars	ER2	53.00	106.00
2015-09-23	OnTimePerformance	Dollars	PVT	0.00	17.40
2015-04-24	OnTimePerformance	Dollars	PB1	231.00	231.00
2015-09-28	OnTimePerformance	Dollars	PB1	0.00	162.00
2015-04-21	OnTimePerformance	Dollars	CDY	167.00	167.00
2015-08-27	OnTimePerformance	Dollars	SR3	65.00	65.00
2015-03-07	OnTimePerformance	Dollars	PVT	61.00	61.00
2015-03-10	OnTimePerformance	Dollars	MID	89.20	114.36
2015-02-13	OnTimePerformance	Dollars	CDR	29.00	58.00
2015-08-25	OnTimePerformance	Dollars	KE3	69.00	138.00
2015-05-18	OnTimePerformance	Dollars	HE6	290.00	290.00
2015-07-02	OnTimePerformance	Dollars	LOG	8503.71	11785.61
2015-09-15	OnTimePerformance	Dollars	MRC	0.00	201.65
2015-05-20	OnTimePerformance	Dollars	LOG	7990.43	10842.59
2015-09-04	OnTimePerformance	Dollars	CDS	10.75	113.00
2015-03-25	OnTimePerformance	Dollars	ND2	181.00	362.00
2015-11-07	OnTimePerformance	Dollars	PVT	0.00	733.00
2015-10-01	OnTimePerformance	Dollars	MP1	0.00	106.00
2015-02-06	OnTimePerformance	Dollars	BR3	89.00	178.00
2015-03-03	OnTimePerformance	Dollars	PB1	467.00	540.00
2015-10-30	OnTimePerformance	Dollars	SE2	114.00	114.00
2015-07-22	OnTimePerformance	Dollars	CDR	176.00	373.50
2015-09-17	OnTimePerformance	Dollars	CDR	525.75	820.50
2015-11-21	OnTimePerformance	Dollars	PVT	211.00	328.00
2015-06-02	OnTimePerformance	Dollars	BR3	186.00	186.00
2015-05-01	OnTimePerformance	Dollars	PB1	158.00	231.00
2015-05-23	OnTimePerformance	Dollars	FE4	73.00	73.00
2015-06-08	OnTimePerformance	Dollars	PVT	361.00	1017.00
2015-04-14	OnTimePerformance	Dollars	CDY	167.00	167.00
2015-05-22	OnTimePerformance	Dollars	BR7	0.00	114.00
2015-03-17	OnTimePerformance	Dollars	MID	182.94	182.94
2015-01-26	OnTimePerformance	Dollars	TL1	0.00	338.48
2015-04-26	OnTimePerformance	Dollars	PVT	0.00	41.00
2015-02-02	OnTimePerformance	Dollars	BR7	106.00	106.00
2015-05-12	OnTimePerformance	Dollars	SR3	244.00	358.00
2015-08-04	OnTimePerformance	Dollars	MR4	61.00	122.00
2015-09-08	OnTimePerformance	Dollars	SE2	143.00	196.00
2015-03-31	OnTimePerformance	Dollars	LOG	7503.97	9932.51
2015-04-08	OnTimePerformance	Dollars	BR3	178.00	178.00
2015-10-07	OnTimePerformance	Dollars	PB1	114.00	114.00
2015-05-29	OnTimePerformance	Dollars	LOG	7124.14	10858.99
2015-08-15	OnTimePerformance	Dollars	PVT	301.00	484.00
2015-08-26	OnTimePerformance	Dollars	SR1	57.00	114.00
2015-06-02	OnTimePerformance	Dollars	SE2	110.00	220.00
2015-04-16	OnTimePerformance	Dollars	LOG	7535.93	9580.90
2015-09-20	OnTimePerformance	Dollars	LOG	666.74	1139.24
2015-09-12	OnTimePerformance	Dollars	KE3	0.00	138.00
2015-02-24	OnTimePerformance	Dollars	QR1	762.00	762.00
2015-10-08	OnTimePerformance	Dollars	MP1	130.00	130.00
2015-02-04	OnTimePerformance	Dollars	PB1	0.00	162.00
2015-01-18	OnTimePerformance	Dollars	PVT	0.00	381.00
2015-07-21	OnTimePerformance	Dollars	ND2	218.00	218.00
2015-07-31	OnTimePerformance	Dollars	CDR	196.50	356.50
2015-09-03	OnTimePerformance	Dollars	KE3	69.00	138.00
2015-04-07	OnTimePerformance	Dollars	LOG	7549.61	10162.67
2015-03-06	OnTimePerformance	Dollars	MP1	170.00	170.00
2015-09-14	OnTimePerformance	Dollars	BR3	0.00	186.00
2015-11-04	OnTimePerformance	Dollars	LOG	5632.52	7843.33
2015-02-04	OnTimePerformance	Dollars	BR7	457.00	914.00
2015-02-23	OnTimePerformance	Dollars	LOG	6343.92	9132.96
2015-04-09	OnTimePerformance	Dollars	CDS	530.00	604.00
2015-11-04	OnTimePerformance	Dollars	CDS	94.25	119.00
2015-06-04	OnTimePerformance	Dollars	CDR	414.00	608.50
2015-06-16	OnTimePerformance	Dollars	SE2	204.00	416.00
2015-10-20	OnTimePerformance	Dollars	HL1	41.00	41.00
2015-02-04	OnTimePerformance	Dollars	MID	235.04	251.91
2015-03-26	OnTimePerformance	Dollars	MID	293.11	302.83
2015-05-27	OnTimePerformance	Dollars	HE6	298.00	298.00
2015-05-28	OnTimePerformance	Dollars	BR3	0.00	186.00
2015-04-01	OnTimePerformance	Dollars	SR3	236.00	236.00
2015-07-18	OnTimePerformance	Dollars	LOG	1219.40	1611.50
2015-09-05	OnTimePerformance	Dollars	KE3	138.00	138.00
2015-08-01	OnTimePerformance	Dollars	LOG	757.62	982.80
2015-04-13	OnTimePerformance	Dollars	SE2	175.00	244.00
2015-08-22	OnTimePerformance	Dollars	PVT	299.00	639.00
2015-06-02	OnTimePerformance	Dollars	PE1	122.00	122.00
2015-02-25	OnTimePerformance	Dollars	CDS	425.00	669.00
2015-08-13	OnTimePerformance	Dollars	PVT	795.00	1543.00
2015-04-23	OnTimePerformance	Dollars	CDS	405.00	405.00
2015-06-17	OnTimePerformance	Dollars	PVT	447.00	1005.00
2015-06-09	OnTimePerformance	Dollars	CDR	252.00	491.00
2015-05-19	OnTimePerformance	Dollars	KE3	207.00	207.00
2015-09-26	OnTimePerformance	Dollars	SE2	114.00	228.00
2015-04-14	OnTimePerformance	Dollars	LOG	7189.08	9417.57
2015-09-29	OnTimePerformance	Dollars	CDS	104.75	129.50
2015-09-10	OnTimePerformance	Dollars	KE3	138.00	138.00
2015-02-20	OnTimePerformance	Dollars	MRC	0.00	150.60
2015-03-30	OnTimePerformance	Dollars	SR3	82.00	305.00
2015-06-02	OnTimePerformance	Dollars	KE3	138.00	207.00
2015-03-13	OnTimePerformance	Dollars	MP1	138.00	252.00
2015-02-20	OnTimePerformance	Dollars	SE2	114.00	114.00
2015-07-06	OnTimePerformance	Dollars	PB1	0.00	81.00
2015-01-08	OnTimePerformance	Dollars	PR1	37.00	37.00
2015-11-11	OnTimePerformance	Dollars	CDS	0.00	0.00
2015-01-16	OnTimePerformance	Dollars	PVT	1017.00	2284.00
2015-10-02	OnTimePerformance	Dollars	BR3	93.00	186.00
2015-10-14	OnTimePerformance	Dollars	SE2	61.00	122.00
2015-11-22	OnTimePerformance	Dollars	LOG	1348.73	2032.59
2015-04-22	OnTimePerformance	Dollars	LOG	8023.52	10740.15
2015-06-13	OnTimePerformance	Dollars	PVT	189.00	427.00
2015-04-14	OnTimePerformance	Dollars	SS1	138.00	138.00
2015-07-14	OnTimePerformance	Dollars	LOG	8495.36	11770.79
2015-07-25	OnTimePerformance	Dollars	MRC	0.00	159.85
2015-04-08	OnTimePerformance	Dollars	PVT	386.10	860.10
2015-01-16	OnTimePerformance	Dollars	SR1	106.00	106.00
2015-07-14	OnTimePerformance	Dollars	PVT	667.00	1504.00
2015-03-02	OnTimePerformance	Dollars	MP1	0.00	305.00
2015-02-12	OnTimePerformance	Dollars	CDS	179.50	240.50
2015-06-11	OnTimePerformance	Dollars	MR5	330.00	330.00
2015-07-31	OnTimePerformance	Dollars	PVT	324.00	834.00
2015-03-17	OnTimePerformance	Dollars	SR3	0.00	122.00
2015-03-25	OnTimePerformance	Dollars	VA1	106.00	106.00
2015-05-05	OnTimePerformance	Dollars	MP1	41.00	82.00
2015-01-12	OnTimePerformance	Dollars	PVT	572.00	1451.60
2015-01-21	OnTimePerformance	Dollars	SE2	45.00	90.00
2015-03-03	OnTimePerformance	Dollars	CDS	350.50	518.00
2015-07-02	OnTimePerformance	Dollars	KE3	69.00	138.00
2015-06-08	OnTimePerformance	Dollars	SR3	171.00	273.00
2015-11-24	OnTimePerformance	Dollars	LOG	6915.04	9942.57
2015-03-24	OnTimePerformance	Dollars	KE3	69.00	138.00
2015-05-29	OnTimePerformance	Dollars	CDR	564.50	865.50
2015-04-27	OnTimePerformance	Dollars	PB1	73.00	146.00
2015-01-29	OnTimePerformance	Dollars	PVT	683.00	1360.00
2015-08-05	OnTimePerformance	Dollars	PB1	77.00	154.00
2015-04-22	OnTimePerformance	Dollars	MID	382.33	401.77
2015-05-20	OnTimePerformance	Dollars	SE2	159.00	159.00
2015-10-03	OnTimePerformance	Dollars	LOG	739.52	1024.28
2015-08-25	OnTimePerformance	Dollars	SE2	228.00	757.00
2015-04-27	OnTimePerformance	Dollars	SY4	121.00	242.00
2015-07-30	OnTimePerformance	Dollars	SR3	102.00	204.00
2015-06-26	OnTimePerformance	Dollars	WS3	365.00	365.00
2015-05-11	OnTimePerformance	Dollars	MID	274.03	340.08
2015-08-11	OnTimePerformance	Dollars	SE2	151.00	204.00
2015-08-13	OnTimePerformance	Dollars	BR3	105.00	388.00
2015-03-20	OnTimePerformance	Dollars	CDS	433.00	627.00
2015-05-11	OnTimePerformance	Dollars	PVT	364.00	903.00
2015-06-15	OnTimePerformance	Dollars	CDR	101.50	163.50
2015-07-13	OnTimePerformance	Dollars	MP1	105.00	105.00
2015-09-02	OnTimePerformance	Dollars	LOG	6977.80	9812.12
2015-10-21	OnTimePerformance	Dollars	SR3	49.00	98.00
2015-03-06	OnTimePerformance	Dollars	PB1	73.00	308.00
2015-06-11	OnTimePerformance	Dollars	LOG	8952.13	11335.19
2015-10-29	OnTimePerformance	Dollars	PB1	77.00	227.00
2015-04-03	OnTimePerformance	Dollars	CDS	356.50	480.00
2015-01-31	OnTimePerformance	Dollars	PVT	49.00	114.00
2015-04-20	OnTimePerformance	Dollars	HE6	202.00	202.00
2015-10-09	OnTimePerformance	Dollars	CDR	434.75	884.25
2015-01-22	OnTimePerformance	Dollars	BR7	146.00	146.00
2015-07-31	OnTimePerformance	Dollars	CDS	63.00	142.50
2015-09-19	OnTimePerformance	Dollars	MR4	0.00	49.60
2015-09-26	OnTimePerformance	Dollars	SY4	0.00	114.00
2015-04-22	OnTimePerformance	Dollars	CDS	750.50	750.50
2015-01-12	OnTimePerformance	Dollars	SR3	98.00	147.00
2015-03-20	OnTimePerformance	Dollars	MID	209.82	209.82
2015-04-03	OnTimePerformance	Dollars	LOG	6276.92	8373.71
2015-05-22	OnTimePerformance	Dollars	BR3	61.00	122.00
2015-10-05	OnTimePerformance	Dollars	CDS	124.45	192.95
2015-07-12	OnTimePerformance	Dollars	LOG	659.87	1256.12
2015-09-25	OnTimePerformance	Dollars	CDR	493.75	820.00
2015-02-05	OnTimePerformance	Dollars	BR7	73.00	292.00
2015-04-20	OnTimePerformance	Dollars	LOG	5469.17	7619.14
2015-10-01	OnTimePerformance	Dollars	ND2	82.00	82.00
2015-06-12	OnTimePerformance	Dollars	WC1	138.00	138.00
2015-02-16	OnTimePerformance	Dollars	PVT	199.00	496.00
2015-05-15	OnTimePerformance	Dollars	KE3	0.00	274.00
2015-06-05	OnTimePerformance	Dollars	SE2	130.00	191.00
2015-06-16	OnTimePerformance	Dollars	SS1	138.00	138.00
2015-03-19	OnTimePerformance	Dollars	PVT	315.95	960.90
2015-07-11	OnTimePerformance	Dollars	LOG	861.71	1551.90
2015-04-05	OnTimePerformance	Dollars	PVT	183.00	236.00
2015-05-11	OnTimePerformance	Dollars	PB1	146.00	146.00
2015-08-16	OnTimePerformance	Dollars	LOG	274.50	598.00
2015-06-09	OnTimePerformance	Dollars	BR3	255.00	348.00
2015-02-11	OnTimePerformance	Dollars	SR3	361.00	532.00
2015-07-20	OnTimePerformance	Dollars	CDR	317.00	444.00
2015-09-24	OnTimePerformance	Dollars	SG2	0.00	234.00
2015-04-09	OnTimePerformance	Dollars	SK2	154.00	154.00
2015-10-07	OnTimePerformance	Dollars	PVT	354.00	635.00
2015-07-16	OnTimePerformance	Dollars	PVT	1308.00	1906.00
2015-09-08	OnTimePerformance	Dollars	KE3	138.00	138.00
2015-02-21	OnTimePerformance	Dollars	VA1	0.00	770.50
2015-03-12	OnTimePerformance	Dollars	TL1	75.36	150.72
2015-05-21	OnTimePerformance	Dollars	ND2	114.00	114.00
2015-04-16	OnTimePerformance	Dollars	SE2	175.00	175.00
2015-01-14	OnTimePerformance	Dollars	MID	136.10	136.10
2015-05-08	OnTimePerformance	Dollars	LOG	6921.23	9642.04
2015-01-28	OnTimePerformance	Dollars	PVT	572.00	1385.00
2015-02-14	OnTimePerformance	Dollars	LOG	655.82	1850.52
2015-10-27	OnTimePerformance	Dollars	SR1	82.00	82.00
2015-07-18	OnTimePerformance	Dollars	KE3	138.00	138.00
2015-03-27	OnTimePerformance	Dollars	FE4	0.00	57.00
2015-11-02	OnTimePerformance	Dollars	TL1	150.72	150.72
2015-01-09	OnTimePerformance	Dollars	SR3	0.00	98.00
2015-03-31	OnTimePerformance	Dollars	CDY	0.00	109.00
2015-07-01	OnTimePerformance	Dollars	CDR	21.50	104.00
2015-03-16	OnTimePerformance	Dollars	MP1	0.00	73.00
2015-03-23	OnTimePerformance	Dollars	CDR	132.50	160.00
2015-07-28	OnTimePerformance	Dollars	CDS	184.50	218.00
2015-04-09	OnTimePerformance	Dollars	CDR	65.00	89.50
2015-09-26	OnTimePerformance	Dollars	SR1	41.00	82.00
2015-02-18	OnTimePerformance	Dollars	SK2	114.00	114.00
2015-02-06	OnTimePerformance	Dollars	GE1	73.00	73.00
2015-06-22	OnTimePerformance	Dollars	BR7	106.00	106.00
2015-07-22	OnTimePerformance	Dollars	SG2	90.00	90.00
2015-02-13	OnTimePerformance	Dollars	SR3	277.00	334.00
2015-01-09	OnTimePerformance	Dollars	LOG	6658.43	10739.65
2015-06-24	OnTimePerformance	Dollars	LOG	7626.62	10872.48
2015-03-19	OnTimePerformance	Dollars	LOG	7296.66	10479.72
2015-04-21	OnTimePerformance	Dollars	MR5	122.00	244.00
2015-04-25	OnTimePerformance	Dollars	KE3	0.00	138.00
2015-08-12	OnTimePerformance	Dollars	BR3	0.00	186.00
2015-01-05	OnTimePerformance	Dollars	ND2	249.00	294.00
2015-08-03	OnTimePerformance	Dollars	PVT	702.00	941.00
2015-03-26	OnTimePerformance	Dollars	VA1	0.00	22.95
